id_usuario,edad,antiguedad_meses,sesiones_mes,minutos_promedio_sesion,productos_vistos,productos_favoritos,compras_ultimos_6m,gasto_promedio,descuento_utilizado,interacciones_recomendaciones,dias_desde_ultima_compra,satisfaccion,canal_preferido,categoria_favorita,dispositivo_principal,realizara_compra_30d
2918,46,16,12,12.6,35,4.0,3,120.0,2.6,4,113,6.0,Web,Tecnología,Android,0
2919,32,9,11,21.7,31,5.0,5,103.89,4.9,7,49,10.0,App,Hogar,Android,1
2920,19,25,12,3.5,50,6.0,2,210.31,34.2,8,13,3.4,Web,Tecnología,iOS,0
2921,23,19,10,9.7,33,10.0,4,243.49,42.9,7,28,5.2,Web,Hogar,Android,0
2922,46,38,12,31.5,41,2.0,6,24.6,21.3,8,43,6.7,Web,Deporte,Android,1
2923,18,21,10,25.0,35,4.0,1,141.85,26.5,7,67,5.9,Web,Hogar,iOS,0
2924,47,14,9,19.2,28,9.0,2,66.36,7.5,4,33,6.2,App,Deporte,Android,1
2925,34,22,15,14.7,43,7.0,4,101.44,55.5,7,28,5.7,Web,Hogar,iOS,0
2926,22,51,10,13.3,33,2.0,0,115.04,36.8,8,21,7.1,App,Deporte,Web,0
2927,29,39,18,23.6,37,3.0,4,112.42,70.3,11,11,7.8,Web,Deporte,iOS,1
2928,24,31,17,19.3,33,5.0,5,130.02,34.9,6,52,7.9,Web,Bienestar,iOS,1
2929,45,40,8,34.4,27,4.0,3,55.11,15.1,10,27,6.1,Web,Bienestar,Web,0
2930,43,33,10,20.5,36,6.0,2,44.41,17.6,4,11,8.7,App,Tecnología,Android,0
2931,18,11,14,22.5,34,1.0,4,144.07,10.4,6,19,7.5,App,Hogar,Web,0
2932,31,35,4,10.9,38,7.0,3,46.43,50.0,7,38,8.8,App,Tecnología,Android,0
2933,26,43,14,19.1,33,1.0,1,208.78,24.1,9,33,7.7,App,Tecnología,Android,0
2934,49,45,8,23.4,38,5.0,3,49.26,12.9,7,47,6.9,App,Hogar,iOS,0
2935,20,10,15,19.0,34,2.0,0,60.83,34.4,6,22,7.0,Web,Bienestar,Web,1
2936,53,15,17,18.1,42,1.0,5,67.54,15.7,2,31,7.8,App,Moda,Android,0
2937,35,14,9,24.6,47,5.0,3,32.13,29.0,10,9,9.1,App,Bienestar,Android,0
2938,22,18,14,34.1,32,4.0,4,32.18,22.6,14,20,7.5,Web,Hogar,Android,0
2939,28,29,18,23.2,23,6.0,1,123.85,12.4,3,59,7.6,App,Bienestar,Android,0
2940,26,24,13,31.2,27,4.0,5,29.12,10.5,8,36,8.1,App,Moda,Web,0
2941,21,24,15,27.0,39,3.0,1,299.86,10.3,7,26,4.8,App,Tecnología,iOS,1
2942,36,8,14,30.7,32,5.0,2,71.22,9.0,4,51,5.3,Web,Hogar,iOS,0
2943,21,15,20,17.1,30,7.0,5,42.58,11.9,4,39,7.6,App,Moda,Android,0
2944,18,47,12,20.3,35,7.0,1,94.5,57.7,8,61,6.0,App,Hogar,Web,0
2945,31,43,13,20.4,36,3.0,4,19.36,39.6,10,13,7.3,Web,Tecnología,Android,0
2946,18,21,16,26.4,29,7.0,3,62.43,30.5,10,41,7.3,App,Bienestar,Android,0
2947,27,35,11,28.3,32,3.0,3,66.99,45.5,10,36,10.0,Tablet,Deporte,Android,0
2948,25,28,12,23.0,25,5.0,4,37.38,14.2,9,57,7.1,Web,Hogar,iOS,0
2949,25,38,10,29.0,31,9.0,3,52.98,16.1,12,19,4.3,App,Hogar,Web,1
2950,57,36,7,17.5,43,2.0,8,173.61,11.6,14,44,7.6,Web,Deporte,iOS,1
2951,36,22,13,29.1,28,5.0,2,82.95,50.8,9,2,8.7,App,Deporte,Android,0
2952,38,31,13,30.1,32,3.0,1,93.43,25.2,7,55,8.0,Web,Bienestar,iOS,0
2953,18,29,8,27.4,31,8.0,3,48.65,37.9,11,47,8.0,App,Moda,iOS,0
2954,28,22,7,23.1,33,7.0,8,36.22,13.3,7,15,6.3,Tablet,Bienestar,Android,0
2955,37,19,7,27.7,40,1.0,4,65.69,15.9,10,31,6.7,Web,Deporte,Android,0
2956,24,58,8,14.8,39,4.0,5,19.41,28.7,7,13,6.1,App,Deporte,Android,0
2957,45,22,8,23.6,41,1.0,3,41.03,49.3,5,36,6.3,Web,Moda,iOS,0
2958,22,34,13,24.4,45,3.0,4,37.66,17.8,7,53,7.0,Web,Tecnología,Web,0
2959,32,55,7,11.4,17,4.0,2,24.44,63.0,9,51,8.6,App,Deporte,Web,0
2960,29,31,15,25.8,34,4.0,3,107.19,34.9,8,41,10.0,App,Hogar,iOS,0
2961,37,30,6,12.0,42,5.0,4,69.81,23.6,7,9,7.5,Web,Tecnología,Android,0
2962,28,23,11,18.6,31,5.0,2,53.34,25.5,12,45,8.1,Web,Hogar,iOS,0
2963,32,29,15,22.3,42,9.0,1,108.48,13.0,8,43,3.9,Web,Deporte,Web,1
2964,32,18,14,16.2,27,6.0,4,30.36,25.8,9,50,6.7,App,Bienestar,iOS,1
2965,27,91,12,22.7,36,2.0,5,35.82,13.1,3,18,9.4,Web,Deporte,iOS,1
2966,40,8,9,22.5,26,11.0,2,138.66,52.0,3,22,7.4,Web,Hogar,Android,0
2967,38,20,14,15.4,33,6.0,4,263.03,6.0,5,101,7.2,Tablet,Bienestar,iOS,1
2968,34,32,15,26.5,33,11.0,1,109.27,54.4,11,13,10.0,App,Tecnología,iOS,1
2969,30,30,13,15.9,24,5.0,4,97.21,49.5,12,38,9.0,App,Tecnología,iOS,0
2970,44,18,6,40.3,26,4.0,5,54.46,22.4,10,17,8.4,App,Hogar,Android,0
2971,32,6,13,21.1,31,4.0,4,55.15,42.8,2,28,7.2,App,Tecnología,Android,0
2972,32,9,12,12.6,26,3.0,3,84.99,12.6,4,31,7.7,Tablet,Hogar,Android,1
2973,36,25,12,14.1,32,3.0,3,159.59,8.6,15,44,10.0,Tablet,Tecnología,Web,0
2974,54,4,12,31.2,45,7.0,3,94.83,41.5,7,34,10.0,Web,Tecnología,iOS,0
2975,20,33,15,18.7,40,5.0,2,127.02,18.1,8,6,6.5,App,Tecnología,Web,1
2976,43,45,8,11.1,30,2.0,5,45.31,8.7,6,18,5.0,App,Tecnología,Android,1
2977,18,37,4,28.8,43,8.0,2,105.3,33.2,2,26,7.4,Web,Deporte,Android,1
2978,37,41,10,18.7,28,6.0,1,51.84,57.6,16,55,8.4,Web,Tecnología,iOS,0
2979,52,4,9,27.2,30,7.0,3,81.01,27.9,12,22,9.8,App,Deporte,Android,0
2980,40,19,17,29.5,40,5.0,3,105.23,17.1,5,32,7.2,Web,Moda,iOS,0
2981,37,11,10,24.2,44,8.0,4,56.0,26.5,12,37,6.8,Tablet,Moda,Android,1
2982,29,7,7,41.2,41,5.0,4,42.87,26.0,6,36,8.9,Web,Deporte,Android,0
2983,35,16,14,8.2,32,7.0,6,91.55,13.3,13,33,6.0,App,Hogar,Android,0
2984,32,55,8,15.5,39,1.0,5,69.64,6.8,10,15,7.0,App,Deporte,Web,1
2985,26,64,9,20.0,32,6.0,2,80.83,32.8,15,22,7.3,App,Hogar,iOS,0
2986,32,12,10,40.1,40,4.0,4,107.65,1.4,8,52,7.2,App,Tecnología,iOS,0
2987,37,23,7,36.4,38,8.0,3,153.93,23.3,6,59,9.1,App,Deporte,iOS,0
2988,27,29,10,32.3,37,6.0,2,108.02,42.0,11,63,8.0,Web,Bienestar,iOS,1
2989,26,19,13,15.6,21,6.0,0,100.49,23.7,2,20,6.5,App,Deporte,iOS,0
2990,20,47,18,16.6,34,5.0,3,56.96,29.4,6,25,7.0,Tablet,Tecnología,iOS,0
2991,39,16,9,15.4,40,1.0,1,61.97,37.0,11,40,10.0,App,Tecnología,Android,0
2992,41,14,10,15.7,36,3.0,1,96.3,6.6,8,87,5.3,Web,Tecnología,iOS,0
2993,38,12,12,33.9,31,6.0,5,61.42,47.8,11,120,4.7,Tablet,Bienestar,Android,0
2994,46,19,16,20.0,29,7.0,2,96.08,18.9,14,20,5.6,App,Hogar,Android,1
2995,36,2,13,21.1,31,3.0,7,47.89,25.3,5,18,7.7,Web,Bienestar,Web,1
2996,39,19,13,28.2,35,5.0,4,216.73,34.2,9,11,8.9,Tablet,Bienestar,iOS,0
2997,38,24,17,8.7,39,7.0,0,83.43,39.2,10,45,7.1,App,Hogar,iOS,0
2998,34,25,9,22.4,40,2.0,4,80.47,51.4,5,10,6.5,Tablet,Hogar,iOS,0
2999,29,10,13,13.2,34,5.0,1,57.52,16.4,7,42,6.3,App,Hogar,Android,0
3000,59,25,8,19.6,39,11.0,1,214.79,12.8,6,43,4.9,Web,Deporte,Web,0
