id_usuario,id_producto,categoria,subcategoria,precio,nivel_novedad,popularidad,tipo_interaccion,valoracion,tiempo_interaccion_seg,compra,peso
1677,P144,Deporte,Outdoor,201.6,90.8,51.0,vista,0.0,29.1,0,1
1770,P267,Bienestar,Cuidado,55.38,88.7,28.9,vista,0.0,255.1,0,1
2537,P141,Deporte,Outdoor,92.18,24.5,64.6,compra,0.0,78.5,1,5
1348,P229,Bienestar,Cuidado,58.06,20.9,83.2,vista,4.0,237.7,0,1
1694,P027,Bienestar,Relajación,89.45,82.7,89.4,vista,0.0,111.2,0,1
2140,P333,Bienestar,Relajación,81.52,53.7,47.2,vista,0.0,42.4,0,1
2136,P456,Tecnología,Accesorios,80.67,57.3,70.9,compra,0.0,87.6,1,5
2488,P351,Moda,Casual,39.73,53.2,66.0,vista,0.0,83.5,0,1
2445,P456,Tecnología,Accesorios,80.67,57.3,70.9,compra,0.0,9.5,1,5
2832,P311,Bienestar,Salud,47.25,61.75,53.5,vista,3.0,7.9,0,1
2691,P029,Tecnología,Wearables,141.47,45.8,55.2,click,4.0,469.7,0,2
1706,P116,Bienestar,Cuidado,87.29,24.9,67.8,compra,0.0,198.7,1,5
2917,P449,Tecnología,Accesorios,133.18,26.6,64.0,click,0.0,382.3,0,2
2931,P245,Moda,Accesorios,131.02,23.5,62.6,compra,3.0,135.9,1,5
2632,P255,Hogar,Organización,36.03,86.4,98.7,click,0.0,26.3,0,2
2319,P301,Bienestar,Salud,89.52,64.1,59.7,vista,0.0,578.6,0,1
2594,P076,Deporte,Running,25.37,98.7,72.8,click,0.0,54.5,0,2
1314,P323,Moda,Calzado,36.28,22.9,41.7,vista,0.0,170.4,0,1
1896,P230,Moda,Calzado,143.93,51.8,46.7,click,0.0,32.1,0,2
2870,P127,Deporte,Yoga,102.02,26.6,69.8,vista,4.0,26.7,0,1
1183,P334,Hogar,Cocina,64.78,44.3,84.2,click,0.0,41.9,0,2
1415,P194,Moda,Casual,96.86,85.7,53.2,favorito,4.0,69.5,0,3
1352,P169,Tecnología,Audio,231.1,62.4,44.1,click,0.0,54.5,0,2
1493,P191,Hogar,Organización,31.54,38.1,83.2,carrito,0.0,61.2,0,4
2579,P255,Hogar,Organización,36.03,86.4,98.7,click,0.0,62.3,0,2
2872,P309,Hogar,Decoración,49.63,68.0,68.6,carrito,0.0,38.0,0,4
2785,P120,Deporte,Running,72.71,20.5,75.7,click,2.0,16.7,0,2
2523,P291,Bienestar,Cuidado,71.37,32.3,63.4,click,0.0,139.3,0,2
2528,P423,Deporte,Yoga,18.2,26.0,73.1,vista,0.0,64.7,0,1
1302,P324,Tecnología,Smartphone,517.75,97.9,72.3,vista,0.0,39.3,0,1
2216,P104,Tecnología,Smartphone,445.72,23.8,97.9,vista,5.0,34.1,0,1
2830,P167,Moda,Urbana,44.31,35.4,45.3,favorito,0.0,274.2,0,3
2861,P226,Tecnología,Audio,88.93,93.5,82.2,vista,2.0,43.5,0,1
2085,P295,Deporte,Running,78.34,37.7,100.0,favorito,0.0,150.1,0,3
1410,P445,Deporte,Running,191.09,83.0,68.5,vista,0.0,39.5,0,1
2901,P438,Tecnología,Accesorios,107.71,61.4,76.7,click,0.0,77.8,0,2
1182,P346,Moda,Casual,34.27,44.7,92.4,vista,4.0,79.7,0,1
2624,P371,Hogar,Iluminación,323.8,43.1,79.2,vista,0.0,25.9,0,1
2829,P457,Deporte,Yoga,272.63,74.2,54.0,carrito,0.0,43.7,0,4
2757,P054,Tecnología,Accesorios,37.37,92.4,67.9,compra,0.0,46.3,1,5
1967,P392,Moda,Casual,29.59,26.3,60.7,compra,0.0,11.3,1,5
1422,P251,Deporte,Outdoor,97.69,92.5,63.5,vista,0.0,16.9,0,1
2569,P042,Tecnología,Audio,236.11,84.7,77.5,vista,0.0,100.8,0,1
1225,P130,Deporte,Outdoor,128.52,27.7,41.4,compra,2.0,1056.4,1,5
1266,P028,Moda,Calzado,22.92,64.9,84.2,vista,1.0,154.3,0,1
2831,P104,Tecnología,Smartphone,445.72,23.8,97.9,vista,0.0,68.6,0,1
1051,P168,Deporte,Yoga,65.52,37.0,41.0,vista,0.0,82.2,0,1
1761,P074,Tecnología,Wearables,124.38,76.3,73.5,vista,0.0,207.3,0,1
2168,P498,Moda,Urbana,114.89,85.3,47.0,vista,0.0,57.9,0,1
1745,P460,Hogar,Organización,181.49,80.7,34.2,click,0.0,208.4,0,2
1061,P121,Tecnología,Smartphone,126.73,35.2,72.6,vista,4.0,52.1,0,1
1270,P248,Deporte,Outdoor,52.47,37.3,47.2,carrito,0.0,116.4,0,4
1596,P213,Hogar,Decoración,196.5,92.2,100.0,vista,0.0,19.9,0,1
1841,P211,Deporte,Outdoor,56.77,98.3,64.8,vista,0.0,16.3,0,1
2548,P468,Bienestar,Cuidado,131.38,75.0,50.6,vista,0.0,42.4,0,1
2410,P029,Tecnología,Wearables,141.47,45.8,55.2,click,0.0,53.8,0,2
1219,P233,Hogar,Cocina,168.27,29.5,63.8,vista,1.0,278.1,0,1
2667,P097,Hogar,Organización,50.29,43.7,56.4,vista,2.0,35.5,0,1
1897,P259,Moda,Casual,138.65,79.7,23.8,vista,0.0,63.8,0,1
1992,P163,Moda,Urbana,38.21,52.1,31.5,vista,0.0,99.4,0,1
1625,P128,Tecnología,Audio,149.54,67.1,76.8,vista,0.0,66.2,0,1
1038,P437,Tecnología,Smartphone,276.63,33.7,66.0,vista,4.0,98.6,0,1
2012,P348,Moda,Urbana,45.79,87.9,64.7,click,0.0,41.6,0,2
2319,P080,Hogar,Cocina,73.79,34.5,61.0,vista,0.0,41.1,0,1
2050,P011,Deporte,Fitness,125.85,59.1,44.2,favorito,2.0,103.2,0,3
1596,P315,Tecnología,Wearables,24.72,27.4,37.9,vista,0.0,116.3,0,1
1999,P330,Deporte,Fitness,144.25,33.8,59.4,click,0.0,90.9,0,2
1521,P166,Tecnología,Smartphone,171.81,41.7,53.9,click,3.0,127.2,0,2
1892,P114,Moda,Calzado,58.1,81.5,94.6,vista,0.0,31.4,0,1
1357,P403,Bienestar,Salud,97.87,51.5,67.5,click,0.0,94.9,0,2
2688,P361,Moda,Casual,71.2,90.0,88.2,vista,0.0,152.5,0,1
1305,P313,Hogar,Decoración,30.82,52.8,39.7,click,2.0,290.8,0,2
1884,P191,Hogar,Organización,31.54,38.1,83.2,vista,0.0,47.4,0,1
2364,P217,Hogar,Cocina,75.64,61.8,53.4,favorito,0.0,254.0,0,3
2224,P010,Tecnología,Accesorios,73.59,33.1,45.5,vista,1.0,130.0,0,1
2727,P146,Tecnología,Audio,114.79,67.3,46.9,favorito,1.0,754.2,0,3
1996,P475,Deporte,Yoga,251.38,75.2,65.3,vista,0.0,160.3,0,1
2368,P067,Moda,Accesorios,41.31,94.7,59.5,vista,0.0,65.0,0,1
2962,P124,Hogar,Iluminación,74.48,43.9,95.5,vista,0.0,26.8,0,1
2867,P473,Moda,Accesorios,299.05,75.0,77.9,vista,3.0,34.9,0,1
1474,P444,Moda,Calzado,26.35,61.75,45.4,click,5.0,66.1,0,2
2821,P260,Deporte,Yoga,63.48,64.9,46.0,carrito,0.0,83.2,0,4
2526,P165,Hogar,Cocina,132.46,37.8,74.8,click,0.0,11.9,0,2
1074,P056,Hogar,Iluminación,79.0,99.1,96.6,vista,0.0,157.7,0,1
1115,P264,Hogar,Cocina,65.72,61.75,44.0,carrito,0.0,175.2,0,4
1543,P104,Tecnología,Smartphone,445.72,23.8,97.9,click,0.0,20.4,0,2
1870,P212,Deporte,Running,222.52,80.2,53.2,vista,0.0,24.1,0,1
1819,P421,Deporte,Fitness,148.71,85.4,85.4,vista,0.0,50.0,0,1
1552,P051,Hogar,Iluminación,166.1,36.7,46.2,vista,4.0,140.1,0,1
2116,P349,Hogar,Cocina,83.84,39.7,89.2,vista,0.0,40.4,0,1
2735,P207,Bienestar,Relajación,151.77,78.0,93.4,click,0.0,36.0,0,2
2544,P314,Deporte,Running,117.84,32.0,52.8,vista,0.0,178.8,0,1
2227,P197,Deporte,Fitness,45.87,43.3,48.2,vista,0.0,203.0,0,1
1393,P254,Moda,Accesorios,138.44,38.0,87.6,vista,0.0,273.3,0,1
1837,P120,Deporte,Running,72.71,20.5,75.7,favorito,0.0,145.8,0,3
1674,P015,Hogar,Organización,231.64,47.2,98.0,vista,0.0,56.6,0,1
1439,P288,Bienestar,Cuidado,67.59,90.5,100.0,vista,0.0,126.6,0,1
2771,P143,Bienestar,Personal,48.37,61.0,81.6,carrito,0.0,39.6,0,4
2119,P056,Hogar,Iluminación,79.0,99.1,96.6,click,0.0,116.5,0,2
2735,P068,Tecnología,Accesorios,72.2,52.8,40.7,click,0.0,25.2,0,2
1814,P110,Hogar,Decoración,143.64,21.3,70.9,vista,0.0,25.0,0,1
2906,P285,Bienestar,Personal,61.19,83.1,56.6,vista,4.0,16.7,0,1
1651,P368,Moda,Calzado,85.78,45.6,48.4,click,3.0,210.2,0,2
2442,P262,Moda,Calzado,50.44,96.2,72.7,compra,4.0,44.8,1,5
1445,P154,Moda,Casual,62.14,26.5,86.6,carrito,0.0,16.0,0,4
2866,P186,Hogar,Iluminación,77.48,62.1,67.3,vista,0.0,46.7,0,1
1872,P453,Moda,Accesorios,71.87,88.6,43.8,click,0.0,234.4,0,2
1044,P342,Hogar,Iluminación,59.65,77.4,66.0,vista,0.0,71.9,0,1
1616,P150,Hogar,Decoración,34.15,86.6,95.2,vista,0.0,59.6,0,1
1130,P164,Moda,Casual,52.82,34.8,53.3,click,0.0,65.0,0,2
2672,P118,Tecnología,Audio,187.67,27.0,81.2,vista,0.0,52.9,0,1
2169,P479,Bienestar,Cuidado,134.35,57.0,44.9,vista,0.0,161.5,0,1
1693,P024,Bienestar,Cuidado,53.86,99.2,90.0,vista,1.0,39.5,0,1
1037,P006,Hogar,Decoración,146.59,92.3,48.7,vista,5.0,133.2,0,1
1698,P378,Tecnología,Smartphone,57.74,82.5,76.4,vista,3.0,226.4,0,1
1049,P497,Deporte,Yoga,21.61,99.7,52.5,vista,0.0,149.7,0,1
1005,P268,Hogar,Cocina,52.37,32.4,91.9,compra,0.0,149.8,1,5
1878,P223,Bienestar,Personal,85.02,84.4,61.5,click,4.0,165.7,0,2
2841,P450,Bienestar,Personal,64.2,54.5,57.5,vista,2.0,60.2,0,1
1496,P023,Tecnología,Audio,33.46,25.1,72.7,vista,0.0,24.7,0,1
1937,P168,Deporte,Yoga,65.52,37.0,41.0,vista,1.0,31.3,0,1
2638,P291,Bienestar,Cuidado,71.37,32.3,63.4,click,0.0,103.8,0,2
2718,P047,Deporte,Outdoor,73.72,61.0,82.0,click,0.0,14.2,0,2
2744,P117,Deporte,Yoga,90.89,28.9,79.7,favorito,0.0,118.0,0,3
2482,P188,Bienestar,Cuidado,19.39,55.8,63.5,vista,0.0,166.0,0,1
2951,P219,Moda,Calzado,21.1,25.9,71.8,vista,0.0,20.8,0,1
2544,P484,Bienestar,Personal,119.94,20.7,29.5,click,4.0,59.8,0,2
2871,P128,Tecnología,Audio,149.54,67.1,76.8,click,0.0,31.1,0,2
2366,P218,Hogar,Decoración,285.02,51.3,94.9,vista,2.0,22.9,0,1
1833,P190,Bienestar,Salud,82.97,62.2,90.9,vista,0.0,67.6,0,1
2427,P223,Bienestar,Personal,85.02,84.4,61.5,vista,0.0,48.7,0,1
1165,P426,Bienestar,Relajación,107.46,65.0,80.1,vista,0.0,65.0,0,1
2064,P033,Tecnología,Smartphone,60.25,65.9,66.3,vista,0.0,67.3,0,1
1694,P174,Deporte,Outdoor,152.79,61.75,56.4,vista,2.0,63.2,0,1
1800,P058,Tecnología,Wearables,80.04,99.9,90.8,click,3.0,41.1,0,2
1814,P383,Tecnología,Wearables,157.33,50.0,47.6,compra,1.0,96.9,1,5
2597,P253,Bienestar,Relajación,184.15,67.5,100.0,favorito,3.0,46.8,0,3
1665,P356,Hogar,Organización,58.21,72.2,70.6,vista,0.0,114.4,0,1
2435,P009,Bienestar,Personal,63.58,66.4,63.8,vista,0.0,153.1,0,1
2920,P134,Bienestar,Salud,115.37,85.9,56.2,vista,0.0,122.9,0,1
2900,P090,Hogar,Iluminación,87.69,82.1,58.1,carrito,0.0,330.6,0,4
1595,P090,Hogar,Iluminación,87.69,82.1,58.1,vista,0.0,91.2,0,1
2398,P142,Deporte,Fitness,40.27,37.7,72.8,carrito,0.0,14.0,0,4
2645,P199,Hogar,Decoración,85.67,53.3,54.2,vista,0.0,21.6,0,1
1051,P026,Hogar,Organización,41.54,91.2,66.3,click,0.0,16.2,0,2
2999,P326,Moda,Casual,129.98,40.5,94.2,vista,0.0,54.1,0,1
1925,P192,Hogar,Cocina,24.97,73.2,83.4,vista,0.0,13.8,0,1
2929,P095,Deporte,Outdoor,63.66,67.0,72.6,click,4.0,42.4,0,2
1249,P474,Deporte,Fitness,258.97,59.7,58.1,compra,5.0,492.0,1,5
1439,P330,Deporte,Fitness,144.25,33.8,59.4,vista,0.0,12.0,0,1
1165,P373,Bienestar,Personal,41.2,95.8,79.3,click,0.0,33.5,0,2
2628,P453,Moda,Accesorios,71.87,88.6,43.8,vista,4.0,159.6,0,1
2396,P391,Hogar,Decoración,109.49,94.4,72.2,click,1.0,246.1,0,2
2724,P450,Bienestar,Personal,64.2,54.5,57.5,click,0.0,24.3,0,2
1138,P484,Bienestar,Personal,119.94,20.7,29.5,favorito,0.0,19.1,0,3
1222,P170,Moda,Accesorios,226.14,60.7,74.3,vista,0.0,77.6,0,1
2925,P248,Deporte,Outdoor,52.47,37.3,47.2,click,0.0,515.1,0,2
2154,P076,Deporte,Running,25.37,98.7,72.8,vista,0.0,39.1,0,1
2247,P450,Bienestar,Personal,64.2,54.5,57.5,vista,0.0,65.0,0,1
2227,P164,Moda,Casual,52.82,34.8,53.3,favorito,0.0,270.1,0,3
1087,P346,Moda,Casual,34.27,44.7,92.4,vista,0.0,131.2,0,1
2790,P242,Hogar,Organización,114.97,78.8,72.9,vista,0.0,92.8,0,1
1725,P292,Deporte,Running,61.73,70.8,50.9,vista,0.0,104.9,0,1
1404,P329,Tecnología,Accesorios,132.81,97.4,60.7,vista,0.0,10.6,0,1
1429,P209,Moda,Urbana,29.33,89.1,69.7,click,0.0,47.6,0,2
2406,P163,Moda,Urbana,38.21,52.1,31.5,vista,0.0,62.3,0,1
1739,P158,Deporte,Yoga,45.82,22.5,72.9,compra,0.0,64.8,1,5
1151,P466,Tecnología,Wearables,34.45,61.75,72.0,vista,1.0,22.7,0,1
2992,P445,Deporte,Running,191.09,83.0,68.5,favorito,4.0,32.8,0,3
2173,P120,Deporte,Running,72.71,20.5,75.7,vista,2.0,386.7,0,1
1387,P429,Deporte,Running,97.36,68.3,100.0,vista,0.0,25.0,0,1
1753,P029,Tecnología,Wearables,141.47,45.8,55.2,click,0.0,31.8,0,2
1288,P334,Hogar,Cocina,64.78,44.3,84.2,vista,0.0,120.6,0,1
2454,P301,Bienestar,Salud,89.52,64.1,59.7,favorito,0.0,25.1,0,3
1441,P180,Deporte,Running,55.1,44.4,88.9,vista,0.0,54.5,0,1
2488,P316,Deporte,Yoga,165.16,85.6,54.6,compra,2.0,19.1,1,5
2163,P261,Deporte,Fitness,13.23,79.9,94.5,favorito,1.0,98.7,0,3
2645,P099,Tecnología,Wearables,152.91,92.8,93.8,vista,4.0,65.6,0,1
1983,P221,Bienestar,Relajación,46.16,55.5,67.6,vista,0.0,51.5,0,1
1458,P068,Tecnología,Accesorios,72.2,52.8,40.7,vista,0.0,274.4,0,1
1792,P258,Tecnología,Smartphone,82.42,85.3,54.3,vista,0.0,13.0,0,1
2093,P235,Deporte,Yoga,216.62,55.7,84.8,click,0.0,17.2,0,2
1361,P433,Bienestar,Salud,81.54,37.9,100.0,vista,0.0,38.2,0,1
1513,P368,Moda,Calzado,85.78,45.6,48.4,vista,0.0,62.0,0,1
2500,P075,Tecnología,Audio,191.43,51.1,80.1,vista,3.0,18.8,0,1
1075,P119,Deporte,Fitness,170.5,99.3,94.2,vista,0.0,100.8,0,1
1335,P076,Deporte,Running,25.37,98.7,72.8,vista,2.0,380.9,0,1
1788,P377,Tecnología,Accesorios,183.61,78.6,64.3,click,0.0,63.8,0,2
2979,P369,Hogar,Decoración,84.74,82.2,44.5,click,3.0,77.0,0,2
2770,P495,Moda,Accesorios,17.41,93.1,55.1,vista,0.0,23.9,0,1
2304,P218,Hogar,Decoración,285.02,51.3,94.9,vista,0.0,147.3,0,1
2469,P156,Moda,Urbana,135.72,24.1,60.1,click,0.0,30.9,0,2
2272,P425,Moda,Casual,80.36,97.1,61.6,vista,0.0,33.2,0,1
1967,P337,Tecnología,Smartphone,14.94,20.9,90.4,vista,0.0,168.7,0,1
2406,P196,Hogar,Cocina,42.37,91.1,74.6,favorito,2.0,177.9,0,3
2889,P287,Bienestar,Salud,289.66,67.5,74.4,favorito,2.0,69.4,0,3
2212,P236,Tecnología,Audio,23.21,61.75,65.9,vista,0.0,79.8,0,1
2975,P109,Tecnología,Smartphone,122.97,60.9,35.2,vista,0.0,14.1,0,1
1621,P367,Moda,Calzado,94.27,89.5,62.4,vista,0.0,41.5,0,1
1229,P490,Bienestar,Personal,214.38,67.4,79.8,favorito,0.0,67.8,0,3
2220,P096,Hogar,Iluminación,44.52,60.7,56.8,click,2.0,31.9,0,2
2692,P288,Bienestar,Cuidado,67.59,90.5,100.0,vista,0.0,34.7,0,1
1893,P468,Bienestar,Cuidado,131.38,75.0,50.6,vista,0.0,18.5,0,1
1908,P163,Moda,Urbana,38.21,52.1,31.5,vista,0.0,16.3,0,1
1870,P184,Deporte,Running,51.21,23.0,77.3,vista,0.0,161.6,0,1
2909,P095,Deporte,Outdoor,63.66,67.0,72.6,favorito,1.0,277.3,0,3
2352,P050,Moda,Urbana,151.04,71.8,54.5,carrito,5.0,65.0,0,4
2289,P322,Bienestar,Personal,59.34,66.7,70.8,click,0.0,132.5,0,2
1234,P419,Hogar,Cocina,112.41,61.75,40.3,carrito,0.0,116.9,0,4
1199,P254,Moda,Accesorios,138.44,38.0,87.6,carrito,0.0,63.1,0,4
1200,P484,Bienestar,Personal,119.94,20.7,29.5,vista,0.0,42.9,0,1
2084,P040,Bienestar,Relajación,36.57,61.7,51.1,vista,0.0,6.5,0,1
2436,P109,Tecnología,Smartphone,122.97,60.9,35.2,click,0.0,20.6,0,2
2177,P027,Bienestar,Relajación,89.45,82.7,89.4,compra,0.0,37.8,1,5
2588,P354,Deporte,Outdoor,375.19,72.2,100.0,click,0.0,85.7,0,2
2522,P257,Hogar,Cocina,388.03,57.0,81.0,vista,3.0,119.2,0,1
1638,P027,Bienestar,Relajación,89.45,82.7,89.4,click,0.0,83.0,0,2
2688,P326,Moda,Casual,129.98,40.5,94.2,click,0.0,164.4,0,2
1698,P172,Deporte,Running,74.64,68.8,35.0,favorito,0.0,271.6,0,3
2596,P397,Hogar,Cocina,233.17,49.3,97.1,vista,0.0,111.5,0,1
1024,P129,Hogar,Iluminación,161.5,61.1,16.7,vista,0.0,136.2,0,1
1148,P036,Bienestar,Cuidado,128.57,61.75,77.5,vista,0.0,69.4,0,1
2961,P081,Deporte,Outdoor,26.79,76.3,76.6,vista,0.0,65.5,0,1
2603,P297,Hogar,Decoración,76.0,62.3,94.7,vista,0.0,313.9,0,1
1048,P200,Tecnología,Wearables,60.89,33.6,29.2,click,0.0,176.0,0,2
2058,P458,Deporte,Fitness,183.53,55.3,68.6,favorito,0.0,162.6,0,3
1550,P150,Hogar,Decoración,34.15,86.6,95.2,vista,4.0,6.2,0,1
1630,P013,Deporte,Running,251.0,87.3,44.5,carrito,0.0,37.4,0,4
1960,P431,Moda,Casual,99.44,79.6,62.5,vista,5.0,38.2,0,1
2109,P460,Hogar,Organización,181.49,80.7,34.2,vista,0.0,8.2,0,1
2482,P208,Hogar,Decoración,132.95,60.0,57.3,compra,3.0,240.8,1,5
1588,P480,Hogar,Cocina,142.15,46.9,61.8,vista,4.0,322.1,0,1
2887,P122,Hogar,Cocina,90.26,91.5,84.3,vista,0.0,155.3,0,1
2889,P114,Moda,Calzado,58.1,81.5,94.6,vista,0.0,27.6,0,1
2173,P101,Bienestar,Cuidado,285.38,81.2,53.5,favorito,0.0,45.0,0,3
2392,P004,Bienestar,Salud,61.86,75.7,64.7,click,0.0,38.4,0,2
2489,P156,Moda,Urbana,135.72,24.1,60.1,vista,0.0,108.0,0,1
1817,P120,Deporte,Running,72.71,20.5,75.7,vista,5.0,55.5,0,1
2631,P018,Bienestar,Salud,48.21,89.8,79.1,click,0.0,139.5,0,2
1530,P446,Deporte,Fitness,268.88,57.2,75.7,favorito,0.0,62.1,0,3
2773,P230,Moda,Calzado,143.93,51.8,46.7,click,3.0,619.3,0,2
2150,P466,Tecnología,Wearables,34.45,61.75,72.0,vista,0.0,18.5,0,1
1265,P418,Bienestar,Relajación,47.58,45.5,53.0,vista,0.0,68.1,0,1
1661,P090,Hogar,Iluminación,87.69,82.1,58.1,vista,0.0,212.3,0,1
2660,P441,Moda,Calzado,66.0,81.2,92.1,compra,0.0,275.8,1,5
1444,P371,Hogar,Iluminación,323.8,43.1,79.2,vista,0.0,53.2,0,1
1066,P487,Deporte,Fitness,128.53,71.7,79.4,vista,2.0,10.7,0,1
1329,P138,Tecnología,Smartphone,33.45,75.7,64.8,vista,0.0,139.9,0,1
1692,P304,Bienestar,Salud,32.95,95.2,68.9,vista,0.0,20.0,0,1
1135,P150,Hogar,Decoración,34.15,86.6,95.2,vista,0.0,274.8,0,1
2241,P347,Tecnología,Audio,558.3835164063863,64.1,70.9,vista,0.0,113.5,0,1
2247,P350,Moda,Calzado,45.98,81.2,55.5,vista,0.0,65.3,0,1
1371,P270,Hogar,Cocina,34.97,35.1,56.3,vista,3.0,45.2,0,1
1048,P271,Deporte,Fitness,75.62,93.2,90.7,vista,0.0,50.9,0,1
1041,P246,Moda,Accesorios,35.24,51.5,52.4,compra,1.0,57.9,1,5
2665,P286,Tecnología,Wearables,159.61,72.1,69.5,vista,0.0,17.0,0,1
1812,P275,Moda,Casual,55.96,83.2,58.6,vista,0.0,15.9,0,1
1147,P060,Moda,Urbana,301.83,89.4,58.4,vista,3.0,31.6,0,1
1830,P456,Tecnología,Accesorios,80.67,57.3,70.9,vista,0.0,111.6,0,1
2525,P452,Deporte,Outdoor,26.47,75.2,92.2,vista,3.0,18.5,0,1
2142,P233,Hogar,Cocina,168.27,29.5,63.8,favorito,0.0,177.1,0,3
2368,P299,Tecnología,Smartphone,58.06,68.9,73.3,vista,0.0,105.7,0,1
1409,P269,Tecnología,Wearables,57.02,83.9,78.7,favorito,1.0,67.0,0,3
2209,P180,Deporte,Running,55.1,44.4,88.9,compra,0.0,17.2,1,5
2111,P160,Tecnología,Wearables,48.71,97.9,55.9,vista,0.0,124.3,0,1
1420,P288,Bienestar,Cuidado,67.59,90.5,100.0,click,4.0,57.5,0,2
2926,P310,Hogar,Decoración,75.98,77.3,59.5,vista,3.0,15.0,0,1
1214,P297,Hogar,Decoración,76.0,62.3,94.7,favorito,4.0,50.3,0,3
1362,P130,Deporte,Outdoor,128.52,27.7,41.4,vista,0.0,56.6,0,1
1034,P332,Bienestar,Salud,74.7,45.2,10.8,vista,0.0,49.6,0,1
1724,P348,Moda,Urbana,45.79,87.9,64.7,favorito,0.0,514.1,0,3
2991,P325,Bienestar,Salud,75.97,63.0,62.5,favorito,0.0,15.6,0,3
2403,P151,Bienestar,Relajación,109.05,79.5,45.8,click,0.0,94.4,0,2
2934,P345,Moda,Calzado,20.3,50.3,98.1,vista,0.0,17.3,0,1
2125,P329,Tecnología,Accesorios,132.81,97.4,60.7,click,0.0,15.9,0,2
1719,P371,Hogar,Iluminación,323.8,43.1,79.2,vista,0.0,50.1,0,1
1474,P319,Tecnología,Accesorios,70.71,77.0,60.8,vista,0.0,39.4,0,1
1401,P486,Deporte,Yoga,115.98,67.9,64.8,vista,0.0,134.5,0,1
2365,P372,Tecnología,Audio,178.09,42.1,57.0,click,0.0,17.5,0,2
1673,P087,Hogar,Organización,26.57,79.3,43.7,vista,0.0,112.1,0,1
1292,P259,Moda,Casual,138.65,79.7,23.8,vista,0.0,152.1,0,1
2810,P154,Moda,Casual,62.14,26.5,86.6,vista,0.0,58.1,0,1
1566,P417,Hogar,Cocina,63.43,24.7,66.0,vista,0.0,39.6,0,1
2449,P190,Bienestar,Salud,82.97,62.2,90.9,vista,3.0,140.7,0,1
2208,P138,Tecnología,Smartphone,33.45,75.7,64.8,vista,0.0,49.7,0,1
2688,P431,Moda,Casual,99.44,79.6,62.5,vista,2.0,208.6,0,1
2081,P185,Tecnología,Smartphone,47.14,30.4,47.9,click,0.0,69.4,0,2
1239,P349,Hogar,Cocina,83.84,39.7,89.2,click,4.0,124.9,0,2
1194,P276,Deporte,Outdoor,48.8,82.3,88.8,carrito,0.0,166.7,0,4
2078,P018,Bienestar,Salud,48.21,89.8,79.1,vista,0.0,86.6,0,1
1653,P055,Deporte,Fitness,205.28,52.0,44.3,vista,2.0,360.8,0,1
1325,P484,Bienestar,Personal,119.94,20.7,29.5,vista,0.0,182.2,0,1
1221,P259,Moda,Casual,138.65,79.7,23.8,carrito,0.0,65.6,0,4
2735,P256,Bienestar,Salud,144.52,59.0,57.4,vista,2.0,135.4,0,1
1847,P041,Hogar,Organización,37.84,60.0,48.6,carrito,4.0,207.6,0,4
1930,P064,Deporte,Outdoor,63.47,48.9,61.6,favorito,0.0,139.8,0,3
1013,P196,Hogar,Cocina,42.37,91.1,74.6,vista,0.0,53.7,0,1
1098,P471,Deporte,Running,71.54,94.5,99.9,vista,0.0,39.5,0,1
2501,P091,Bienestar,Personal,295.36,69.8,97.4,click,0.0,81.5,0,2
1274,P368,Moda,Calzado,85.78,45.6,48.4,vista,1.0,63.9,0,1
2880,P373,Bienestar,Personal,41.2,95.8,79.3,click,0.0,56.3,0,2
1958,P366,Tecnología,Smartphone,63.33,43.7,98.7,vista,0.0,74.2,0,1
1825,P389,Tecnología,Audio,54.44,82.3,56.1,click,0.0,50.9,0,2
1621,P028,Moda,Calzado,22.92,64.9,84.2,carrito,0.0,152.7,0,4
2707,P231,Bienestar,Personal,241.53,94.3,71.6,click,5.0,19.5,0,2
2408,P006,Hogar,Decoración,146.59,92.3,48.7,click,0.0,12.5,0,2
1739,P405,Deporte,Running,62.92,27.8,67.2,vista,0.0,39.7,0,1
2943,P096,Hogar,Iluminación,44.52,60.7,56.8,vista,0.0,394.0,0,1
2671,P293,Bienestar,Salud,455.041010302589,70.8,51.8,vista,5.0,77.6,0,1
2530,P267,Bienestar,Cuidado,55.38,88.7,28.9,favorito,0.0,62.1,0,3
2356,P033,Tecnología,Smartphone,60.25,65.9,66.3,favorito,0.0,391.0,0,3
2194,P116,Bienestar,Cuidado,87.29,24.9,67.8,vista,0.0,19.3,0,1
1991,P398,Hogar,Cocina,74.0,54.4,81.4,carrito,4.0,22.0,0,4
2185,P257,Hogar,Cocina,388.03,57.0,81.0,vista,0.0,31.0,0,1
1396,P335,Hogar,Decoración,203.16,23.2,63.9,vista,0.0,184.6,0,1
2273,P014,Moda,Calzado,64.8,53.1,25.5,vista,3.0,18.8,0,1
1209,P415,Moda,Calzado,173.24,97.4,68.4,vista,3.0,36.7,0,1
1108,P365,Tecnología,Audio,68.9,23.0,61.8,vista,0.0,67.8,0,1
1413,P006,Hogar,Decoración,146.59,92.3,48.7,favorito,0.0,84.5,0,3
1221,P413,Hogar,Cocina,52.09,85.8,89.4,favorito,0.0,164.3,0,3
1290,P084,Bienestar,Personal,144.04,37.6,34.8,vista,0.0,36.6,0,1
2363,P057,Moda,Urbana,935.3421510124076,28.2,92.4,vista,5.0,165.6,0,1
1972,P064,Deporte,Outdoor,63.47,48.9,61.6,vista,2.0,40.2,0,1
